,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
1102,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Mondays,Legacy Club,Las Vegas,"Monday, September 19, 2022 4:00 PM",
1103,https://images.discotech.me/events/37209411/0e801220-22d4-4d72-bcf9-a3b702ea7149.jpg?auto=format%2Ccompress,Yo Yolie,Jewel,Las Vegas,"Monday, September 19, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1104,https://images.discotech.me/events/None/6f80c3cd-86a9-42cc-beb6-c4fa3ba46217.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Tuesday, September 20, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1105,https://images.discotech.me/events/37218282/d188b469-f9aa-45c3-9782-d2f20c778d57.jpeg?auto=format%2Ccompress,Tequila Tuesday,Azilo Ultra Pool,Las Vegas,"Tuesday, September 20, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1106,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Tuesdays,Legacy Club,Las Vegas,"Tuesday, September 20, 2022 4:00 PM",
1107,https://images.discotech.me/events/37232755/e1a6bd1d-0184-4a44-9d72-cac8fe749065.jpg?auto=format%2Ccompress,Aleman - Tour USA 2022,House of Blues,Las Vegas,"Tuesday, September 20, 2022 7:00 PM","Artists
Aleman
Rap / Hip-Hop
13 Upcoming Events"
1108,https://images.discotech.me/events/None/a60a55f4-016b-40ad-8a43-892087b987b3.jpg?auto=format%2Ccompress,Aerosmith: Deuces Are Wild,Park Theater at Park MGM,Las Vegas,"Tuesday, September 20, 2022 8:00 PM","Artists
Aerosmith
Pop, Rock
17 Upcoming Events"
1109,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3830/a89859e1-cb40-4850-b2d1-f77e43326ba5.jpg,Tuesdays,Foundation Room,Las Vegas,"Tuesday, September 20, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1110,https://images.discotech.me/events/37209359/7ecce64e-089b-439a-ac05-bb85c8207cad.jpg?auto=format%2Ccompress,Party Favor,Omnia,Las Vegas,"Tuesday, September 20, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Heart 2nd Tier
8 GUESTS | $1,000.00 MIN
Terrace Strip View
6 GUESTS | $1,000.00 MIN
Main Room Balcony Small
10 GUESTS | $1,500.00 MIN
Small Balcony Table
Heart Dance Floor
10 GUESTS | $1,500.00 MIN
Terrace 2nd Tier
8 GUESTS | $1,500.00 MIN
Terrace Cabana
8 GUESTS | $1,500.00 MIN
Main Room 3rd Tier
10 GUESTS | $2,000.00 MIN
3rd Tier Main Room Table
Main Room Balcony Large
12 GUESTS | $2,000.00 MIN
Large Balcony Table
Main Room 2nd Tier
12 GUESTS | $3,000.00 MIN
2nd Tier Main Room Table
Main Room Upper Dance Floor
15 GUESTS | $4,000.00 MIN
Main Room Upper Dance floor Table
Main Room Dance Floor
15 GUESTS | $5,000.00 MIN
Main Room Dance Floor Table"
1111,https://images.discotech.me/events/None/e2e4dce4-c0de-4972-af4b-07ede910001f.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Wednesday, September 21, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1112,https://images.discotech.me/events/37218283/771e5218-0293-4b32-b0b5-69675818570d.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Wednesday,Azilo Ultra Pool,Las Vegas,"Wednesday, September 21, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily.
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1113,https://images.discotech.me/events/37209395/d0be04ca-290c-4192-96d7-3a5e2597f6f1.jpg?auto=format%2Ccompress,CC Elise,Liquid,Las Vegas,"Wednesday, September 21, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1114,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Wednesdays,Legacy Club,Las Vegas,"Wednesday, September 21, 2022 4:00 PM",
1115,https://images.discotech.me/events/37193284/b22852d7-01a9-43a6-8635-6ebaf177c181.jpg?auto=format%2Ccompress,SANTANA Greatest Hits Live,House of Blues,Las Vegas,"Wednesday, September 21, 2022 7:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1116,https://images.discotech.me/events/37182250/d6023953-bb6e-4d73-8312-2c282dd876ec.jpg?auto=format%2Ccompress,The Midnight,Brooklyn Bowl,Las Vegas,"Wednesday, September 21, 2022 7:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1117,https://images.discotech.me/events/37208222/7d4c1ef7-5993-4049-9f34-5d1992574de4.jpg?auto=format%2Ccompress,Diana Ross - Las Vegas,Encore Theater at Wynn,Las Vegas,"Wednesday, September 21, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1118,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3826/14eb35f1-8871-40b3-a3f0-0b56150f716c.jpg,Wednesdays,Foundation Room,Las Vegas,"Wednesday, September 21, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1119,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Wednesday, September 21, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1120,https://images.discotech.me/events/37209549/43561de7-4a78-40cf-a6d6-03a53bcf18aa.jpg?auto=format%2Ccompress,LEMA - Lowkey in the Library on Wednesdays,Marquee Nightclub,Las Vegas,"Wednesday, September 21, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1121,https://images.discotech.me/events/37218419/0953380a-1247-4b30-af4d-5bdf198f909c.jpeg?auto=format%2Ccompress,Otr Wednesdays,On the Record,Las Vegas,"Wednesday, September 21, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1122,https://images.discotech.me/events/37168769/4263ff9c-dc46-4231-804c-71cd8a92988c.jpeg?auto=format%2Ccompress,Two Friends,EBC at Night,Las Vegas,"Wednesday, September 21, 2022 10:30 PM","Tickets
Use promo code DISCO to get a discount on your tickets!
View Tickets"
1123,https://images.discotech.me/events/None/c3ed905c-ba96-4575-94e0-49ec5b807030.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Thursday, September 22, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1124,https://images.discotech.me/venue/None/c5ee8135-2b96-4c77-a3fc-c3906fcce0cc.jpg?auto=format%2Ccompress,Thirsty Thursday,Azilo Ultra Pool,Las Vegas,"Thursday, September 22, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $50.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $200.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybed
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $400.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $500.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1125,https://images.discotech.me/events/37209545/3d3d24b3-05be-4cf1-95ad-97c112b4c5d3.jpg?auto=format%2Ccompress,Eric of Dena,Marquee Dayclub,Las Vegas,"Thursday, September 22, 2022 11:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 9 am
Daybed
8 GUESTS | $250.00 MIN
Prime Daybed
8 GUESTS | $500.00 MIN
Cabana
10 GUESTS | $750.00 MIN
Prime Cabana
10 GUESTS | $1,000.00 MIN
Grand Cabana
15 GUESTS | $2,000.00 MIN"
1126,https://images.discotech.me/events/37209561/fb4f6ee6-635d-40b1-9a2e-6ef64bfb0cbc.jpg?auto=format%2Ccompress,Out Of Office Thursdays,Tao Beach,Las Vegas,"Thursday, September 22, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1127,https://images.discotech.me/events/37209396/eb62ef62-c166-4b3a-b6fe-00dc4fda1e65.jpg?auto=format%2Ccompress,Yo Yolie,Liquid,Las Vegas,"Thursday, September 22, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1128,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Thursdays,Legacy Club,Las Vegas,"Thursday, September 22, 2022 2:00 PM",
1129,https://images.discotech.me/events/37209857/78d54ba2-3b66-40af-8056-9e0d9d6eb629.jpg?auto=format%2Ccompress,America's Piano Man - 50 years of Billy Tour - 2022 Tour,House of Blues,Las Vegas,"Thursday, September 22, 2022 7:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
1130,https://images.discotech.me/events/37220950/97ec3477-bace-477b-814e-3d61a2a9d8f7.jpg?auto=format%2Ccompress,Zimmer,AREA15,Las Vegas,"Thursday, September 22, 2022 9:00 PM","Event Details
Zimmer brings his feel-good nu-disco vibes and dreamy soundscapes to The Portal on Thursday, September 22.
EVENT DETAILS & RESTRICTIONS
Doors open at 8:30 PM.
Must be 21+ with a valid ID or driver’s license to enter."
1131,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3827/1ec758ce-3161-4408-9eda-8b9911ce0e78.jpg,Thursdays,Foundation Room,Las Vegas,"Thursday, September 22, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
1132,https://images.discotech.me/events/37164048/e98ec246-08f4-4647-8654-e357822a3b30.jpg?auto=format%2Ccompress,Chateau Rooftop Thursdays,Chateau,Las Vegas,"Thursday, September 22, 2022 10:00 PM",
1133,https://images.discotech.me/events/37164954/af2e8792-869c-4562-bbcb-a139a69e94e0.png?auto=format%2Ccompress,"Hot Since 82, AMEME",Zouk,Las Vegas,"Thursday, September 22, 2022 10:00 PM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1134,https://images.discotech.me/venue/None/334b8a86-932e-46bc-9fce-dab73ff5737c.jpg?auto=format%2Ccompress,Party Bus Rental,Las Vegas Party Bus,Las Vegas,"Thursday, September 22, 2022 10:00 PM","Event Details
Las Vegas transportation services offered in this limousine type include:
Point to point services:
Single stop trips made easy and convenient, as our service can drop you off and pick you up later on.
Dedicated chauffeur services:
Have the convenience of a dedicated Chauffeur for several hours or for the day as your agenda can change from one moment to the next.
Disclaimer:
* Hourly rates do not include driver gratuity, Nevada excise tax, fees or applicable fuel surcharges.
* Fuel surcharges are subject to change.
* This party bus requires a minimum 2-hour booking.
† Complimentary champagne requires a minimum of 2-hour booking."
1135,https://images.discotech.me/events/None/ffa6cfd7-8d68-4ea7-a744-d8bb2994f0ce.jpg?auto=format%2Ccompress,DJ Buza - Worship Thursday,Tao,Las Vegas,"Thursday, September 22, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1136,https://images.discotech.me/events/37209432/c2ac9b2a-c0ea-4ca1-97fa-5dde8b401979.jpg?auto=format%2Ccompress,Lil Jon (DJ Set),Hakkasan,Las Vegas,"Thursday, September 22, 2022 10:30 PM","Tickets
Tickets available online.
View Tickets"
1137,https://images.discotech.me/events/37209360/9b964685-9ab8-4b8e-9b4e-8f512b36f527.jpg?auto=format%2Ccompress,Omnia Thursday,Omnia,Las Vegas,"Thursday, September 22, 2022 10:30 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8:30 pm
Terrace Strip View
6 GUESTS | $1,000.00 MIN
Terrace Cabana
8 GUESTS | $1,500.00 MIN
Terrace 2nd Tier
8 GUESTS | $2,000.00 MIN"
1138,https://images.discotech.me/events/None/701504fc-22e0-416f-8d7a-ce1a77d93fba.png?auto=format%2Ccompress,Weekdays at Circa Stadium Swim,Stadium Swim,Las Vegas,"Friday, September 23, 2022 8:00 AM","Tickets
Tickets available online.
View Tickets"
1139,https://images.discotech.me/events/None/b734d452-5241-4a09-9ddd-9fcbaadb9881.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Friday,Azilo Ultra Pool,Las Vegas,"Friday, September 23, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $75.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $250.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $300.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybeds
4 GUESTS | $400.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $700.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $900.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
1140,https://images.discotech.me/events/37209563/52fbb8bb-1ecc-4c81-bf68-3c085e47fe63.jpg?auto=format%2Ccompress,Acraze,Tao Beach,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1141,https://images.discotech.me/events/37168845/c1ff88dc-39a4-41b7-b94f-2c562fde2749.jpeg?auto=format%2Ccompress,Deux Twins,Encore Beach Club (EBC),Las Vegas,"Friday, September 23, 2022 11:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 9 am
Beach Couch
6 GUESTS | $1,000.00 MIN
Tables 500-535. Small sized couch and table on pool deck. 20% deposit required to secure your reservation.
Lily Pad
6 GUESTS | $1,500.00 MIN
Tables 400-421. Table with umbrella located on the pool. Minimum can be spent on Beverage ONLY
L Couch
8 GUESTS | $1,500.00 MIN
L shaped couch located near middle of venue. 20% deposit required to secure your reservation.
Daybed
8 GUESTS | $1,500.00 MIN
Tables 300-320. Large daybed and table.
Gaming Pavilion Table
6 GUESTS | $1,500.00 MIN
Tables G1-G8. Shaded table located under gaming pavilion
Upper Cabana
10 GUESTS | $2,000.00 MIN
Tables 200-213. Cabana located on the second floor. 20% deposit required to secure your reservation.
Center Pool Lily Pad
8 GUESTS | $2,000.00 MIN
Tables 400-421. Table with umbrella located in the center of the pool. 20% deposit required to secure your reservation.
Center L Couch
8 GUESTS | $2,000.00 MIN
Table 604-605. L shaped couch located in the center of the venue. 20% deposit required to secure your reservation.
Lower Cabana
12 GUESTS | $3,000.00 MIN
Tables 100-113. Cabana located on the main floor. 20% deposit required to secure your reservation.
Water Couch
10 GUESTS | $3,500.00 MIN
Tables 600-603. Prime Couch located in the pool, front and center of DJ. 20% deposit required to secure your reservation.
Dance Floor Section
10 GUESTS | $3,500.00 MIN
Upper Bungalow
12 GUESTS | $5,000.00 MIN
Tables 5-8. Super sized cabana located on second floor. 20% deposit required to secure your reservation.
Dancefloor Water Couch
10 GUESTS | $5,000.00 MIN
Lower Bungalow
15 GUESTS | $10,000.00 MIN
Tables 1-4. Super sized cabana w/ a private pool AND bathroom on main floor. 20% deposit required to secure your reservation."
1142,https://images.discotech.me/events/37209546/f7088e34-f862-4722-8dcb-e1cd8551da5e.jpg?auto=format%2Ccompress,DJ Shift,Marquee Dayclub,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1143,https://images.discotech.me/events/None/7a88ce6c-cfb3-4418-8a85-414855cd328e.jpg?auto=format%2Ccompress,G-squared,Daylight,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
1144,https://images.discotech.me/events/None/c1e27dc2-6c7b-4223-ad29-1b4a5182f5c1.jpg?auto=format%2Ccompress,Liquid Friday,Liquid,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1145,https://images.discotech.me/events/37209444/786bbf8c-9a18-41ce-b0b8-371495d3542a.jpg?auto=format%2Ccompress,Mike Attack,Wet Republic,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
1146,https://images.discotech.me/events/37164968/a4d817e9-dd53-48bd-884d-65c268397930.jpeg?auto=format%2Ccompress,Sunnery James & Ryan Marciano,AYU Dayclub,Las Vegas,"Friday, September 23, 2022 11:00 AM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
1147,https://images.discotech.me/venue_template/f1f5ee87-84a8-426c-a0e7-b9f1df3fa5f9.jpg?auto=format%2Ccompress,Las Vegas Pool Crawl,Las Vegas Pool Crawl,Las Vegas,"Friday, September 23, 2022 11:30 AM","Event Details
Pool tour
11:30am- Check in at Go Pool at The Flamingo
2nd Pool- To be announced
3rd Pool- Elia Beach club at The Virgin hotel
You will arrive at the last pool between 2:30-3 pm. The tour ends at the last pool.
Package Includes:
Admission to 3 pool parties
Party bus transportation to the pools
Complimentary drinks and waters
Party hosts"
