,urls
1141,https://app.discotech.me/events/37220425-chi-dinner-at-chi
1142,https://app.discotech.me/events/37221179-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1143,https://app.discotech.me/events/37220907-miami-rb-music-experience-at-ftx-arena
1144,https://app.discotech.me/events/37219720-social-sundays-at-no-3-social-rooftop
1145,https://app.discotech.me/events/37219724-centro-sundays-at-centro-wynwood
1146,https://app.discotech.me/events/37220211-mau-sundays-at-mau
1147,https://app.discotech.me/events/37218424-pusha-t-its-almost-dry-tour-at-oasis-wynwood
1148,https://app.discotech.me/events/37220486-sunday-vibez-at-rosario
1149,https://app.discotech.me/events/37219244-e11even-sundays-at-e11even
1150,https://app.discotech.me/events/37242584-pete-tong-and-layla-benitez-at-space-terrace
1151,https://app.discotech.me/events/37219500-cachete-sundays-at-exchange-miami
1152,https://app.discotech.me/events/37219226-liv-on-sundays-at-liv
1153,https://app.discotech.me/events/37219333-tease-sundays-at-mr-jones
1154,https://app.discotech.me/events/37222733-surfcomber-mondays-at-surfcomber-hotel
1155,https://app.discotech.me/events/37222729-less-mondays-at-nikki-beach
1156,https://app.discotech.me/events/37223935-chi-dinner-at-chi
1157,https://app.discotech.me/events/37194887-rock-star-karaoke-at-the-clevelander
1158,https://app.discotech.me/events/37222783-komodo-lounge-mondays-at-komodo-lounge
1159,https://app.discotech.me/events/37239379-miami-nightclub-package-at-miami-club-crawl
1160,https://app.discotech.me/events/37223691-swan-mondays-at-swan
1161,https://app.discotech.me/events/37223860-vendome-mondays-at-vendome-miami
1162,https://app.discotech.me/events/37222789-party-dinner-myntu-at-mynt
1163,https://app.discotech.me/events/37222734-surfcomber-tuesdays-at-surfcomber-hotel
1164,https://app.discotech.me/events/37222730-nikki-beach-tuesdays-at-nikki-beach
1165,https://app.discotech.me/events/37223977-kaori-tuesdays-at-kaori
1166,https://app.discotech.me/events/37223936-chi-dinner-at-chi
1167,https://app.discotech.me/events/37228787-living-room-tuesdays-at-living-room-bar
1168,https://app.discotech.me/events/37223557-baoli-tuesdays-at-baoli
1169,https://app.discotech.me/events/37223726-mau-tuesdays-at-mau
1170,https://app.discotech.me/events/37224004-bottled-blonde-tuesdays-at-blottled-blonde
1171,https://app.discotech.me/events/37222834-purge-tuesdays-at-mr-jones
1172,https://app.discotech.me/events/37222735-surfcomber-wednesdays-at-surfcomber-hotel
1173,https://app.discotech.me/events/37222731-nikki-beach-wednesdays-at-nikki-beach
1174,https://app.discotech.me/events/37223978-kaori-wednesdays-at-kaori
1175,https://app.discotech.me/events/37223930-chi-dinner-at-chi
1176,https://app.discotech.me/events/37223731-el-tucan-wednesdays-at-el-tucan
1177,https://app.discotech.me/events/37225053-ladies-wednesdays-at-mandrake
1178,https://app.discotech.me/events/37223807-marion-wednesdays-at-marion
1179,https://app.discotech.me/events/37223553-my-boyfriend-is-out-of-town-at-baoli
1180,https://app.discotech.me/events/37223219-social-wednesdays-at-no-3-social-rooftop
1181,https://app.discotech.me/events/37223725-mau-wednesdays-at-mau
1182,https://app.discotech.me/events/37224001-bottled-blonde-wednesdays-at-blottled-blonde
1183,https://app.discotech.me/events/37222784-komodo-wednesdays-at-komodo-lounge
1184,https://app.discotech.me/events/37222736-surfcomber-thursdays-at-surfcomber-hotel
1185,https://app.discotech.me/events/37222732-nikki-beach-thursdays-at-nikki-beach
1186,https://app.discotech.me/events/37223979-kaori-thursdays-at-kaori
1187,https://app.discotech.me/events/37223931-chi-dinner-party-at-chi
1188,https://app.discotech.me/events/37228803-living-room-thursdays-at-living-room-bar
1189,https://app.discotech.me/events/37223554-baoli-thursdays-at-baoli
1190,https://app.discotech.me/events/37223732-el-tucan-thursdays-at-el-tucan
1191,https://app.discotech.me/events/37225069-mandrake-thursdays-at-mandrake
1192,https://app.discotech.me/events/37194888-noche-caliente-at-the-clevelander
1193,https://app.discotech.me/events/37224454-rnb-thursdays-at-da-cave
1194,https://app.discotech.me/events/37223220-social-thursdays-at-no-3-social-rooftop
1195,https://app.discotech.me/events/37223806-thursday-soiree-at-marion
1196,https://app.discotech.me/events/37223224-centro-latin-thursdays-at-centro-wynwood
1197,https://app.discotech.me/events/37223722-mau-thursdays-at-mau
1198,https://app.discotech.me/events/37224005-bottled-blonde-thursdays-at-blottled-blonde
1199,https://app.discotech.me/events/37222740-e11even-thursdays-at-e11even
1200,https://app.discotech.me/events/37239439-miami-nightclub-package-at-miami-club-crawl
1201,https://app.discotech.me/events/37222836-ladies-thursdays-at-mr-jones
1202,https://app.discotech.me/events/37223693-pasarela-dinner-party-at-swan
1203,https://app.discotech.me/events/37222786-mynt-thursdays-at-mynt
1204,https://app.discotech.me/events/37223849-fridays-at-the-pool-at-strawberry-moon
1205,https://app.discotech.me/events/37222722-retreat-fridays-at-hyde-beach
1206,https://app.discotech.me/events/37222737-surfcomber-fridays-at-surfcomber-hotel
1207,https://app.discotech.me/events/37222726-nikki-beach-fridays-at-nikki-beach
1208,https://app.discotech.me/events/37183507-iii-points-miami-2022-day-1-at-iii-points
1209,https://app.discotech.me/events/37223980-kaori-fridays-at-kaori
1210,https://app.discotech.me/events/37223932-chi-dinner-party-at-chi
1211,https://app.discotech.me/events/37228819-living-room-fridays-at-living-room-bar
1212,https://app.discotech.me/events/37223555-baoli-fridays-at-baoli
1213,https://app.discotech.me/events/37223733-el-tucan-fridays-at-el-tucan
1214,https://app.discotech.me/events/37225085-mandrake-fridays-at-mandrake
1215,https://app.discotech.me/events/37223809-marion-fridays-at-marion
1216,https://app.discotech.me/events/37223221-social-fridays-at-no-3-social-rooftop
1217,https://app.discotech.me/events/37223225-centro-fridays-at-centro-wynwood
1218,https://app.discotech.me/events/37223721-mau-fridays-at-mau
1219,https://app.discotech.me/events/37190813-myriam-hernandez-live-in-concert-at-james-l-knight-center
1220,https://app.discotech.me/events/37224455-flash-fridays-at-da-cave
1221,https://app.discotech.me/events/37221180-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1222,https://app.discotech.me/events/37224002-bottled-blonde-fridays-at-blottled-blonde
1223,https://app.discotech.me/events/37222741-e11even-fridays-at-e11even
1224,https://app.discotech.me/events/37222781-komodo-fridays-at-komodo-lounge
1225,https://app.discotech.me/events/37242665-miami-nightclub-package-at-miami-club-crawl
1226,https://app.discotech.me/events/37222833-baller-fridays-at-mr-jones
1227,https://app.discotech.me/events/37237453-long-live-the-queen-at-mad-club
1228,https://app.discotech.me/events/37223692-swan-fridays-at-swan
1229,https://app.discotech.me/events/37222998-yes-fridays-at-exchange-miami
1230,https://app.discotech.me/events/37223858-vendome-fridays-at-vendome-miami
1231,https://app.discotech.me/events/37222787-mynt-fridays-at-mynt
1232,https://app.discotech.me/events/37223782-villa-del-sol-saturdays-at-baia-beach-club
1233,https://app.discotech.me/events/37223850-saturdays-at-the-pool-at-strawberry-moon
1234,https://app.discotech.me/events/37222738-surfcomber-saturdays-at-surfcomber-hotel
1235,https://app.discotech.me/events/37222723-swim-club-saturdays-at-hyde-beach
1236,https://app.discotech.me/events/37224006-bottled-blonde-saturdays-at-blottled-blonde
1237,https://app.discotech.me/events/37222727-rose-saturdays-at-nikki-beach
1238,https://app.discotech.me/events/37223869-saturday-pool-party-at-altitude-pool
1239,https://app.discotech.me/events/37227556-play-pool-party-at-the-clevelander
1240,https://app.discotech.me/events/37215018-iii-points-miami-2022-day-2-at-iii-points
1241,https://app.discotech.me/events/37223981-kaori-saturdays-at-kaori
1242,https://app.discotech.me/events/37223933-chi-dinner-party-at-chi
1243,https://app.discotech.me/events/37228772-living-room-saturdays-at-living-room-bar
1244,https://app.discotech.me/events/37223556-baoli-saturdays-at-baoli
1245,https://app.discotech.me/events/37223734-el-tucan-saturdays-at-el-tucan
1246,https://app.discotech.me/events/37225101-mandrake-saturdays-at-mandrake
1247,https://app.discotech.me/events/37223808-marion-saturdays-at-marion
1248,https://app.discotech.me/events/37223222-social-saturdays-at-no-3-social-rooftop
1249,https://app.discotech.me/events/37223226-centro-saturdays-at-centro-wynwood
1250,https://app.discotech.me/events/37182036-diego-el-cigala-20-anos-de-lagrimas-at-james-l-knight-center
1251,https://app.discotech.me/events/37223723-mau-saturdays-at-mau
1252,https://app.discotech.me/events/37224456-euphoric-saturdays-at-da-cave
1253,https://app.discotech.me/events/37221181-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1254,https://app.discotech.me/events/37222742-e11even-saturdays-at-e11even
1255,https://app.discotech.me/events/37222782-katana-saturdays-at-komodo-lounge
1256,https://app.discotech.me/events/37242903-miami-nightclub-package-at-miami-club-crawl
1257,https://app.discotech.me/events/37237428-let-them-eat-cake-at-mad-club
1258,https://app.discotech.me/events/37223797-saturdays-at-tucandela
1259,https://app.discotech.me/events/37222999-snl-saturdays-at-exchange-miami
1260,https://app.discotech.me/events/37223694-swan-saturdays-at-swan
1261,https://app.discotech.me/events/37222835-vice-saturdays-at-mr-jones
1262,https://app.discotech.me/events/37246696-gryffin-at-liv
1263,https://app.discotech.me/events/37223859-vendome-saturdays-at-vendome-miami
1264,https://app.discotech.me/events/37222788-mynt-saturdays-at-mynt
1265,https://app.discotech.me/events/37222724-sls-sundays-at-hyde-beach
1266,https://app.discotech.me/events/37223851-sundays-at-the-pool-at-strawberry-moon
1267,https://app.discotech.me/events/37222739-surfcomber-sundays-at-surfcomber-hotel
1268,https://app.discotech.me/events/37224003-bottled-blonde-sundays-at-blottled-blonde
1269,https://app.discotech.me/events/37222728-nikki-beach-sundays-at-nikki-beach
1270,https://app.discotech.me/events/37223870-sunday-pool-party-at-altitude-pool
1271,https://app.discotech.me/events/37227557-official-football-headquarters-hosting-the-ultimate-tailgate-party-at-the-clevelander
1272,https://app.discotech.me/events/37206246-southern-soul-music-festival-at-james-l-knight-center
1273,https://app.discotech.me/events/37252570-sundays-are-lucky-at-1-800-lucky
1274,https://app.discotech.me/events/37223982-kaori-sundays-at-kaori
1275,https://app.discotech.me/events/37223934-chi-dinner-at-chi
1276,https://app.discotech.me/events/37222678-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1277,https://app.discotech.me/events/37223223-social-sundays-at-no-3-social-rooftop
1278,https://app.discotech.me/events/37197383-gorillaz-north-america-tour-2022-at-ftx-arena
1279,https://app.discotech.me/events/37188958-rufus-du-sol-surrender-tour-at-bayfront-park
1280,https://app.discotech.me/events/37223227-centro-sundays-at-centro-wynwood
1281,https://app.discotech.me/events/37223724-mau-sundays-at-mau
1282,https://app.discotech.me/events/37223988-sunday-vibez-at-rosario
1283,https://app.discotech.me/events/37222743-e11even-sundays-at-e11even
1284,https://app.discotech.me/events/37223000-cachete-sundays-at-exchange-miami
1285,https://app.discotech.me/events/37222725-liv-on-sundays-at-liv
1286,https://app.discotech.me/events/37222832-tease-sundays-at-mr-jones
1287,https://app.discotech.me/events/37226160-surfcomber-mondays-at-surfcomber-hotel
1288,https://app.discotech.me/events/37226156-less-mondays-at-nikki-beach
1289,https://app.discotech.me/events/37227365-chi-dinner-at-chi
1290,https://app.discotech.me/events/37194889-rock-star-karaoke-at-the-clevelander
1291,https://app.discotech.me/events/37226210-komodo-lounge-mondays-at-komodo-lounge
1292,https://app.discotech.me/events/37244575-miami-nightclub-package-at-miami-club-crawl
1293,https://app.discotech.me/events/37227118-swan-mondays-at-swan
1294,https://app.discotech.me/events/37227290-vendome-mondays-at-vendome-miami
1295,https://app.discotech.me/events/37226216-party-dinner-myntu-at-mynt
1296,https://app.discotech.me/events/37226161-surfcomber-tuesdays-at-surfcomber-hotel
1297,https://app.discotech.me/events/37226157-nikki-beach-tuesdays-at-nikki-beach
1298,https://app.discotech.me/events/37228091-kaori-tuesdays-at-kaori
1299,https://app.discotech.me/events/37227366-chi-dinner-at-chi
1300,https://app.discotech.me/events/37228788-living-room-tuesdays-at-living-room-bar
1301,https://app.discotech.me/events/37226981-baoli-tuesdays-at-baoli
1302,https://app.discotech.me/events/37227153-mau-tuesdays-at-mau
1303,https://app.discotech.me/events/37228118-bottled-blonde-tuesdays-at-blottled-blonde
1304,https://app.discotech.me/events/37226261-purge-tuesdays-at-mr-jones
1305,https://app.discotech.me/events/37226162-surfcomber-wednesdays-at-surfcomber-hotel
1306,https://app.discotech.me/events/37226158-nikki-beach-wednesdays-at-nikki-beach
1307,https://app.discotech.me/events/37228092-kaori-wednesdays-at-kaori
1308,https://app.discotech.me/events/37227360-chi-dinner-at-chi
1309,https://app.discotech.me/events/37227158-el-tucan-wednesdays-at-el-tucan
1310,https://app.discotech.me/events/37228201-ladies-wednesdays-at-mandrake
1311,https://app.discotech.me/events/37227237-marion-wednesdays-at-marion
1312,https://app.discotech.me/events/37226977-my-boyfriend-is-out-of-town-at-baoli
1313,https://app.discotech.me/events/37226646-social-wednesdays-at-no-3-social-rooftop
1314,https://app.discotech.me/events/37227152-mau-wednesdays-at-mau
1315,https://app.discotech.me/events/37228115-bottled-blonde-wednesdays-at-blottled-blonde
1316,https://app.discotech.me/events/37226211-komodo-wednesdays-at-komodo-lounge
1317,https://app.discotech.me/events/37226163-surfcomber-thursdays-at-surfcomber-hotel
1318,https://app.discotech.me/events/37226159-nikki-beach-thursdays-at-nikki-beach
1319,https://app.discotech.me/events/37228093-kaori-thursdays-at-kaori
1320,https://app.discotech.me/events/37227361-chi-dinner-party-at-chi
1321,https://app.discotech.me/events/37228804-living-room-thursdays-at-living-room-bar
1322,https://app.discotech.me/events/37226978-baoli-thursdays-at-baoli
1323,https://app.discotech.me/events/37227159-el-tucan-thursdays-at-el-tucan
1324,https://app.discotech.me/events/37228202-mandrake-thursdays-at-mandrake
1325,https://app.discotech.me/events/37194890-noche-caliente-at-the-clevelander
1326,https://app.discotech.me/events/37228195-rnb-thursdays-at-da-cave
1327,https://app.discotech.me/events/37226647-social-thursdays-at-no-3-social-rooftop
1328,https://app.discotech.me/events/37227236-thursday-soiree-at-marion
1329,https://app.discotech.me/events/37226651-centro-latin-thursdays-at-centro-wynwood
1330,https://app.discotech.me/events/37227149-mau-thursdays-at-mau
1331,https://app.discotech.me/events/37228119-bottled-blonde-thursdays-at-blottled-blonde
1332,https://app.discotech.me/events/37226167-e11even-thursdays-at-e11even
1333,https://app.discotech.me/events/37244576-miami-nightclub-package-at-miami-club-crawl
1334,https://app.discotech.me/events/37226263-ladies-thursdays-at-mr-jones
1335,https://app.discotech.me/events/37227120-pasarela-dinner-party-at-swan
1336,https://app.discotech.me/events/37226213-mynt-thursdays-at-mynt
1337,https://app.discotech.me/events/37227279-fridays-at-the-pool-at-strawberry-moon
1338,https://app.discotech.me/events/37226149-retreat-fridays-at-hyde-beach
1339,https://app.discotech.me/events/37226164-surfcomber-fridays-at-surfcomber-hotel
1340,https://app.discotech.me/events/37226153-nikki-beach-fridays-at-nikki-beach
1341,https://app.discotech.me/events/37228094-kaori-fridays-at-kaori
1342,https://app.discotech.me/events/37227362-chi-dinner-party-at-chi
1343,https://app.discotech.me/events/37228820-living-room-fridays-at-living-room-bar
1344,https://app.discotech.me/events/37226979-baoli-fridays-at-baoli
1345,https://app.discotech.me/events/37227160-el-tucan-fridays-at-el-tucan
1346,https://app.discotech.me/events/37228203-mandrake-fridays-at-mandrake
1347,https://app.discotech.me/events/37227239-marion-fridays-at-marion
1348,https://app.discotech.me/events/37226648-social-fridays-at-no-3-social-rooftop
1349,https://app.discotech.me/events/37226652-centro-fridays-at-centro-wynwood
1350,https://app.discotech.me/events/37227148-mau-fridays-at-mau
1351,https://app.discotech.me/events/37212595-silvestre-dangond-2022-tour-at-ftx-arena
1352,https://app.discotech.me/events/37237106-stevie-nicks-at-ithink-financial-amphitheater
1353,https://app.discotech.me/events/37228196-flash-fridays-at-da-cave
1354,https://app.discotech.me/events/37224373-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1355,https://app.discotech.me/events/37234430-pure-trance-at-treehouse
1356,https://app.discotech.me/events/37228116-bottled-blonde-fridays-at-blottled-blonde
1357,https://app.discotech.me/events/37226168-e11even-fridays-at-e11even
1358,https://app.discotech.me/events/37226208-komodo-fridays-at-komodo-lounge
1359,https://app.discotech.me/events/37244577-miami-nightclub-package-at-miami-club-crawl
1360,https://app.discotech.me/events/37226260-baller-fridays-at-mr-jones
1361,https://app.discotech.me/events/37237454-long-live-the-queen-at-mad-club
1362,https://app.discotech.me/events/37227119-swan-fridays-at-swan
1363,https://app.discotech.me/events/37226425-yes-fridays-at-exchange-miami
1364,https://app.discotech.me/events/37227288-vendome-fridays-at-vendome-miami
1365,https://app.discotech.me/events/37226214-mynt-fridays-at-mynt
1366,https://app.discotech.me/events/37227209-villa-del-sol-saturdays-at-baia-beach-club
1367,https://app.discotech.me/events/37227280-saturdays-at-the-pool-at-strawberry-moon
1368,https://app.discotech.me/events/37226165-surfcomber-saturdays-at-surfcomber-hotel
1369,https://app.discotech.me/events/37226150-swim-club-saturdays-at-hyde-beach
1370,https://app.discotech.me/events/37228120-bottled-blonde-saturdays-at-blottled-blonde
1371,https://app.discotech.me/events/37226154-rose-saturdays-at-nikki-beach
1372,https://app.discotech.me/events/37227299-saturday-pool-party-at-altitude-pool
1373,https://app.discotech.me/events/37227558-play-pool-party-at-the-clevelander
1374,https://app.discotech.me/events/37228095-kaori-saturdays-at-kaori
1375,https://app.discotech.me/events/37227363-chi-dinner-party-at-chi
1376,https://app.discotech.me/events/37228773-living-room-saturdays-at-living-room-bar
1377,https://app.discotech.me/events/37226980-baoli-saturdays-at-baoli
1378,https://app.discotech.me/events/37227161-el-tucan-saturdays-at-el-tucan
1379,https://app.discotech.me/events/37228204-mandrake-saturdays-at-mandrake
1380,https://app.discotech.me/events/37227238-marion-saturdays-at-marion
1381,https://app.discotech.me/events/37226649-social-saturdays-at-no-3-social-rooftop
1382,https://app.discotech.me/events/37226653-centro-saturdays-at-centro-wynwood
1383,https://app.discotech.me/events/37227150-mau-saturdays-at-mau
1384,https://app.discotech.me/events/37225363-sanluis-ilusionista-tour-at-james-l-knight-center
1385,https://app.discotech.me/events/37249957-bleaulive-presents-maxim-halloween-party-at-fontainebleau-miami
1386,https://app.discotech.me/events/37228197-euphoric-saturdays-at-da-cave
1387,https://app.discotech.me/events/37249954-hugel-at-treehouse
1388,https://app.discotech.me/events/37224375-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1389,https://app.discotech.me/events/37226169-e11even-saturdays-at-e11even
1390,https://app.discotech.me/events/37226209-katana-saturdays-at-komodo-lounge
1391,https://app.discotech.me/events/37245614-miami-nightclub-package-at-miami-club-crawl
1392,https://app.discotech.me/events/37237429-let-them-eat-cake-at-mad-club
1393,https://app.discotech.me/events/37227224-saturdays-at-tucandela
1394,https://app.discotech.me/events/37226426-snl-saturdays-at-exchange-miami
1395,https://app.discotech.me/events/37227121-swan-saturdays-at-swan
1396,https://app.discotech.me/events/37226262-vice-saturdays-at-mr-jones
1397,https://app.discotech.me/events/37227289-vendome-saturdays-at-vendome-miami
1398,https://app.discotech.me/events/37226215-mynt-saturdays-at-mynt
1399,https://app.discotech.me/events/37226151-sls-sundays-at-hyde-beach
1400,https://app.discotech.me/events/37227281-sundays-at-the-pool-at-strawberry-moon
1401,https://app.discotech.me/events/37226166-surfcomber-sundays-at-surfcomber-hotel
1402,https://app.discotech.me/events/37228117-bottled-blonde-sundays-at-blottled-blonde
1403,https://app.discotech.me/events/37226155-nikki-beach-sundays-at-nikki-beach
1404,https://app.discotech.me/events/37227300-sunday-pool-party-at-altitude-pool
1405,https://app.discotech.me/events/37227559-official-football-headquarters-hosting-the-ultimate-tailgate-party-at-the-clevelander
1406,https://app.discotech.me/events/37252571-sundays-are-lucky-halloween-edition-at-1-800-lucky
1407,https://app.discotech.me/events/37228096-kaori-sundays-at-kaori
1408,https://app.discotech.me/events/37227364-chi-dinner-at-chi
1409,https://app.discotech.me/events/37228036-miami-booze-cruise-1-miami-party-boat-package-at-boat-party-booze-cruise
1410,https://app.discotech.me/events/37226650-social-sundays-at-no-3-social-rooftop
1411,https://app.discotech.me/events/37226654-centro-sundays-at-centro-wynwood
1412,https://app.discotech.me/events/37227151-mau-sundays-at-mau
1413,https://app.discotech.me/events/37228102-sunday-vibez-at-rosario
1414,https://app.discotech.me/events/37226170-e11even-sundays-at-e11even
1415,https://app.discotech.me/events/37226427-cachete-sundays-at-exchange-miami
1416,https://app.discotech.me/events/37226152-liv-on-sundays-at-liv
1417,https://app.discotech.me/events/37226259-tease-sundays-at-mr-jones
1418,https://app.discotech.me/events/37231117-surfcomber-mondays-at-surfcomber-hotel
1419,https://app.discotech.me/events/37231113-less-mondays-at-nikki-beach
1420,https://app.discotech.me/events/37232317-chi-dinner-at-chi
1421,https://app.discotech.me/events/37194891-rock-star-karaoke-at-the-clevelander
1422,https://app.discotech.me/events/37231168-komodo-lounge-mondays-at-komodo-lounge
1423,https://app.discotech.me/events/37246844-miami-nightclub-package-at-miami-club-crawl
1424,https://app.discotech.me/events/37232071-swan-mondays-at-swan
1425,https://app.discotech.me/events/37232240-vendome-mondays-at-vendome-miami
1426,https://app.discotech.me/events/37231174-party-dinner-myntu-at-mynt
1427,https://app.discotech.me/events/37231118-surfcomber-tuesdays-at-surfcomber-hotel
1428,https://app.discotech.me/events/37231114-nikki-beach-tuesdays-at-nikki-beach
1429,https://app.discotech.me/events/37232360-kaori-tuesdays-at-kaori
1430,https://app.discotech.me/events/37232318-chi-dinner-at-chi
1431,https://app.discotech.me/events/37232494-living-room-tuesdays-at-living-room-bar
1432,https://app.discotech.me/events/37231934-baoli-tuesdays-at-baoli
1433,https://app.discotech.me/events/37232106-mau-tuesdays-at-mau
1434,https://app.discotech.me/events/37232387-bottled-blonde-tuesdays-at-blottled-blonde
1435,https://app.discotech.me/events/37231218-purge-tuesdays-at-mr-jones
1436,https://app.discotech.me/events/37231119-surfcomber-wednesdays-at-surfcomber-hotel
1437,https://app.discotech.me/events/37231115-nikki-beach-wednesdays-at-nikki-beach
1438,https://app.discotech.me/events/37232361-kaori-wednesdays-at-kaori
1439,https://app.discotech.me/events/37232312-chi-dinner-at-chi
1440,https://app.discotech.me/events/37232111-el-tucan-wednesdays-at-el-tucan
1441,https://app.discotech.me/events/37232472-ladies-wednesdays-at-mandrake
1442,https://app.discotech.me/events/37232187-marion-wednesdays-at-marion
1443,https://app.discotech.me/events/37231930-my-boyfriend-is-out-of-town-at-baoli
1444,https://app.discotech.me/events/37231600-social-wednesdays-at-no-3-social-rooftop
1445,https://app.discotech.me/events/37232105-mau-wednesdays-at-mau
1446,https://app.discotech.me/events/37232384-bottled-blonde-wednesdays-at-blottled-blonde
1447,https://app.discotech.me/events/37231169-komodo-wednesdays-at-komodo-lounge
1448,https://app.discotech.me/events/37231120-surfcomber-thursdays-at-surfcomber-hotel
1449,https://app.discotech.me/events/37231116-nikki-beach-thursdays-at-nikki-beach
1450,https://app.discotech.me/events/37232362-kaori-thursdays-at-kaori
1451,https://app.discotech.me/events/37232313-chi-dinner-party-at-chi
1452,https://app.discotech.me/events/37232495-living-room-thursdays-at-living-room-bar
1453,https://app.discotech.me/events/37231931-baoli-thursdays-at-baoli
1454,https://app.discotech.me/events/37232112-el-tucan-thursdays-at-el-tucan
1455,https://app.discotech.me/events/37232473-mandrake-thursdays-at-mandrake
1456,https://app.discotech.me/events/37194892-noche-caliente-at-the-clevelander
1457,https://app.discotech.me/events/37232464-rnb-thursdays-at-da-cave
1458,https://app.discotech.me/events/37231601-social-thursdays-at-no-3-social-rooftop
1459,https://app.discotech.me/events/37232186-thursday-soiree-at-marion
1460,https://app.discotech.me/events/37231605-centro-latin-thursdays-at-centro-wynwood
1461,https://app.discotech.me/events/37232895-jorge-drexler-tinta-y-tiempo-at-james-l-knight-center
1462,https://app.discotech.me/events/37232102-mau-thursdays-at-mau
1463,https://app.discotech.me/events/37228068-micro-tdh-live-in-concert-at-oasis-wynwood
1464,https://app.discotech.me/events/37232388-bottled-blonde-thursdays-at-blottled-blonde
1465,https://app.discotech.me/events/37231124-e11even-thursdays-at-e11even
1466,https://app.discotech.me/events/37247006-miami-nightclub-package-at-miami-club-crawl
1467,https://app.discotech.me/events/37231220-ladies-thursdays-at-mr-jones
1468,https://app.discotech.me/events/37232073-pasarela-dinner-party-at-swan
1469,https://app.discotech.me/events/37231171-mynt-thursdays-at-mynt
1470,https://app.discotech.me/events/37232229-fridays-at-the-pool-at-strawberry-moon
1471,https://app.discotech.me/events/37231106-retreat-fridays-at-hyde-beach
1472,https://app.discotech.me/events/37231121-surfcomber-fridays-at-surfcomber-hotel
1473,https://app.discotech.me/events/37231110-nikki-beach-fridays-at-nikki-beach
1474,https://app.discotech.me/events/37232363-kaori-fridays-at-kaori
1475,https://app.discotech.me/events/37232314-chi-dinner-party-at-chi
1476,https://app.discotech.me/events/37232492-living-room-fridays-at-living-room-bar
1477,https://app.discotech.me/events/37231932-baoli-fridays-at-baoli
1478,https://app.discotech.me/events/37232113-el-tucan-fridays-at-el-tucan
1479,https://app.discotech.me/events/37232474-mandrake-fridays-at-mandrake
1480,https://app.discotech.me/events/37232189-marion-fridays-at-marion
1481,https://app.discotech.me/events/37231602-social-fridays-at-no-3-social-rooftop
1482,https://app.discotech.me/events/37231606-centro-fridays-at-centro-wynwood
1483,https://app.discotech.me/events/37232101-mau-fridays-at-mau
1484,https://app.discotech.me/events/37185501-raphael-tour-60-at-james-l-knight-center
1485,https://app.discotech.me/events/37232465-flash-fridays-at-da-cave
1486,https://app.discotech.me/events/37232385-bottled-blonde-fridays-at-blottled-blonde
1487,https://app.discotech.me/events/37231125-e11even-fridays-at-e11even
1488,https://app.discotech.me/events/37231166-komodo-fridays-at-komodo-lounge
1489,https://app.discotech.me/events/37248466-miami-nightclub-package-at-miami-club-crawl
1490,https://app.discotech.me/events/37245244-adriatique-echonomist-and-eli-brown-at-space-terrace
1491,https://app.discotech.me/events/37231217-baller-fridays-at-mr-jones
1492,https://app.discotech.me/events/37237455-long-live-the-queen-at-mad-club
1493,https://app.discotech.me/events/37232072-swan-fridays-at-swan
1494,https://app.discotech.me/events/37231382-yes-fridays-at-exchange-miami
1495,https://app.discotech.me/events/37232238-vendome-fridays-at-vendome-miami
1496,https://app.discotech.me/events/37231172-mynt-fridays-at-mynt
1497,https://app.discotech.me/events/37232162-villa-del-sol-saturdays-at-baia-beach-club
1498,https://app.discotech.me/events/37232230-saturdays-at-the-pool-at-strawberry-moon
1499,https://app.discotech.me/events/37231122-surfcomber-saturdays-at-surfcomber-hotel
1500,https://app.discotech.me/events/37231107-swim-club-saturdays-at-hyde-beach
1501,https://app.discotech.me/events/37232389-bottled-blonde-saturdays-at-blottled-blonde
1502,https://app.discotech.me/events/37231111-rose-saturdays-at-nikki-beach
1503,https://app.discotech.me/events/37232249-saturday-pool-party-at-altitude-pool
1504,https://app.discotech.me/events/37227560-play-pool-party-at-the-clevelander
1505,https://app.discotech.me/events/37232364-kaori-saturdays-at-kaori
1506,https://app.discotech.me/events/37232315-chi-dinner-party-at-chi
1507,https://app.discotech.me/events/37232493-living-room-saturdays-at-living-room-bar
1508,https://app.discotech.me/events/37231933-baoli-saturdays-at-baoli
1509,https://app.discotech.me/events/37232114-el-tucan-saturdays-at-el-tucan
1510,https://app.discotech.me/events/37232475-mandrake-saturdays-at-mandrake
1511,https://app.discotech.me/events/37232188-marion-saturdays-at-marion
1512,https://app.discotech.me/events/37231603-social-saturdays-at-no-3-social-rooftop
1513,https://app.discotech.me/events/37231607-centro-saturdays-at-centro-wynwood
1514,https://app.discotech.me/events/37210504-eros-ramazzotti-battito-infinito-tour-at-ftx-arena
1515,https://app.discotech.me/events/37232103-mau-saturdays-at-mau
1516,https://app.discotech.me/events/37153619-colors-worldwide-presents-rb-only-live-miami-fl-at-the-fillmore-miami-beach
